,Unnamed: 0,X,address,city_or_county,date,incident_url,latitude,longitude,n_injured,n_killed
5307,5308,1591,1100 Preston Avenue,Mobile,2016-03-11,http://www.gunviolencearchive.org/incident/523300,30.6595,-88.0647,1,0
5308,5309,1592,4881 15th Street Rd.,Bessemer (Hueytown),2016-03-11,http://www.gunviolencearchive.org/incident/521919,33.4294,-87.0267,0,0
5309,5310,1606,Private Road 1508,Enterprise,2016-03-11,http://www.gunviolencearchive.org/incident/521921,31.3152,-85.8552,0,1
5310,5311,1714,100 block of South Burbank Drive,Montgomery,2016-03-11,http://www.gunviolencearchive.org/incident/520474,32.3819,-86.1992,0,1
5311,5312,1729,County Road 234,Lineville,2016-03-12,http://www.gunviolencearchive.org/incident/521927,33.3305,-85.648,1,0
5312,5313,1898,Minter Avenue and Mabry Street,Selma,2016-03-13,http://www.gunviolencearchive.org/incident/523281,32.4197,-87.0291,0,0
5313,5314,1900,2100 block of the East South Boulevard,Montgomery,2016-03-13,http://www.gunviolencearchive.org/incident/521925,32.3269,-86.2711,1,0
5314,5315,1927,Sanford Road,Piedmont,2016-03-13,http://www.gunviolencearchive.org/incident/521914,33.9359,-85.6091,0,1
5315,5316,2098,Highway 80 and County Road 13,Macon (county),2016-03-14,http://www.gunviolencearchive.org/incident/531317,32.3758,-85.8495,0,1
5316,5317,2118,4445 Selma Hwy.,Montgomery,2016-03-14,http://www.gunviolencearchive.org/incident/602967,32.3074,-86.3917,0,0
5317,5318,2166,1200 block of 12th Court North,Birmingham,2016-03-14,http://www.gunviolencearchive.org/incident/523290,33.5249,-86.8243,0,1
5318,5319,2173,Elizabeth Street,Huntsville,2016-03-14,http://www.gunviolencearchive.org/incident/523279,34.771,-86.5927,1,0
5319,5320,2175,Hine Street,Athens,2016-03-14,http://www.gunviolencearchive.org/incident/523292,34.7781,-86.9835,0,1
5320,5321,2243,1500 block of Gibson Street,Montgomery,2016-03-15,http://www.gunviolencearchive.org/incident/523285,32.4056,-86.2899,0,1
5321,5322,2244,950 Springville Rd.,Birmingham,2016-03-15,http://www.gunviolencearchive.org/incident/523287,33.6102,-86.6825,1,0
5322,5323,2245,Ashland Drive,Huntsville,2016-03-15,http://www.gunviolencearchive.org/incident/523295,34.7031,-86.6259,1,0
5323,5324,2256,Warsaw Avenue,Mobile,2016-03-15,http://www.gunviolencearchive.org/incident/523298,30.7307,-88.1135,0,1
5324,5325,2360,14000 block of County Road 8,Woodville,2016-03-16,http://www.gunviolencearchive.org/incident/524355,34.6265,-86.2663,0,1
5325,5326,2388,Highway 87,Pike (county),2016-03-16,http://www.gunviolencearchive.org/incident/523283,31.7057,-85.9588,1,0
5326,5327,2636,600 block of Lomb Avenue,Birmingham,2016-03-17,http://www.gunviolencearchive.org/incident/524360,33.4986,-86.8415,0,0
5327,5328,2637,200 block of 9th Avenue North,Birmingham,2016-03-17,http://www.gunviolencearchive.org/incident/524362,33.5151,-86.8331,3,0
5328,5329,2711,700 South 19th Street,Birmingham,2016-03-18,http://www.gunviolencearchive.org/incident/524366,33.5046,-86.8009,1,0
5329,5330,2782,,Citronelle,2016-03-18,http://www.gunviolencearchive.org/incident/525595,31.0832,-88.2505,0,0
5330,5331,2817,South Shelby Street,Wetumpka,2016-03-19,http://www.gunviolencearchive.org/incident/525301,32.5382,-86.214,2,2
5331,5332,2818,Pulaski Pike and Winchester Road,Huntsville,2016-03-19,http://www.gunviolencearchive.org/incident/525824,34.7931,-86.6162,1,0
5332,5333,2819,,Phenix City,2016-03-19,http://www.gunviolencearchive.org/incident/525836,32.4869,-85.0156,0,1
5333,5334,2820,8200 block of Third Ave. S.,Birmingham,2016-03-19,http://www.gunviolencearchive.org/incident/525838,33.5675,-86.7188,0,1
5334,5335,2823,100 block of College Drive,Selma,2016-03-19,http://www.gunviolencearchive.org/incident/526466,32.4397,-87.0153,0,1
5335,5336,2897,700 Black of Hale Drive,Mobile (Prichard),2016-03-19,http://www.gunviolencearchive.org/incident/526474,30.7513,-88.0852,0,1
5336,5337,2989,1100 block of Daniel Drive,Birmingham,2016-03-20,http://www.gunviolencearchive.org/incident/525840,33.4638,-86.8975,1,0
5337,5338,2990,Daniel Drive,Birmingham,2016-03-20,http://www.gunviolencearchive.org/incident/525842,33.4632,-86.8989,2,0
5338,5339,3011,Brownsferry Road,Athens,2016-03-20,http://www.gunviolencearchive.org/incident/526469,34.743,-87.0503,0,0
5339,5340,3094,North 8th Street,Gadsden,2016-03-20,http://www.gunviolencearchive.org/incident/525826,34.0229,-86.0077,1,0
5340,5341,3161,Mohawk Street,Mobile,2016-03-21,http://www.gunviolencearchive.org/incident/527026,30.6765,-88.0919,1,0
5341,5342,3226,300 block of Avenue V,Birmingham,2016-03-21,http://www.gunviolencearchive.org/incident/526476,33.5335,-86.8795,0,0
5342,5343,3237,1600 block of 8th Ct. West,Birmingham,2016-03-21,http://www.gunviolencearchive.org/incident/526412,33.5143,-86.8639,0,1
5343,5344,3254,713 New Hill Avenue,Birmingham,2016-03-21,http://www.gunviolencearchive.org/incident/525828,33.4381,-86.9005,1,0
5344,5345,3256,711 New Hill Avenue,Birmingham,2016-03-21,http://www.gunviolencearchive.org/incident/525830,33.4381,-86.9005,1,0
5345,5346,3257,700 New Hill Avenue,Birmingham,2016-03-21,http://www.gunviolencearchive.org/incident/525832,33.4391,-86.9001,1,0
5346,5347,3279,1800 block of Matthews Avenue,Bessemer,2016-03-22,http://www.gunviolencearchive.org/incident/527031,33.4354,-86.917,2,0
5347,5348,3324,5th Avenue Southwest,Birmingham,2016-03-22,http://www.gunviolencearchive.org/incident/527034,33.493,-86.8333,1,0
5348,5349,3548,2200 block of E. South Blvd.,Montgomery,2016-03-23,http://www.gunviolencearchive.org/incident/528301,32.3265,-86.2729,1,0
5349,5350,3549,2400 block of Gibbs Drive,Montgomery,2016-03-23,http://www.gunviolencearchive.org/incident/528303,32.3532,-86.3361,1,0
5350,5351,3550,400 block of Jerry Coleman Street,Fairfield,2016-03-23,http://www.gunviolencearchive.org/incident/528305,33.4761,-86.9135,0,2
5351,5352,3558,6500 block of Airport Boulevard,Mobile,2016-03-23,http://www.gunviolencearchive.org/incident/528308,30.68,-88.1931,0,1
5352,5353,3563,316 Industrial Park Dr.,Tallapoosa (county),2016-03-23,http://www.gunviolencearchive.org/incident/529921,32.815,-85.774,0,0
5353,5354,3602,7700 block of 2nd Avenue South,Birmingham,2016-03-24,http://www.gunviolencearchive.org/incident/528389,33.5593,-86.7257,1,0
5354,5355,3626,Alabama Avenue,Albertville,2016-03-24,http://www.gunviolencearchive.org/incident/528293,34.2583,-86.2077,0,0
5355,5356,3632,3400 block of 32nd Avenue North,Birmingham,2016-03-24,http://www.gunviolencearchive.org/incident/529919,33.5547,-86.7982,1,0
5356,5357,3766,2000 block of Lauderdale 130,Killen,2016-03-25,http://www.gunviolencearchive.org/incident/529926,34.9958,-87.5715,2,2
5357,5358,3800,,Sheffield,2016-03-25,http://www.gunviolencearchive.org/incident/528299,34.7592,-87.6941,0,0
5358,5359,3860,,Oxford,2016-03-25,http://www.gunviolencearchive.org/incident/539680,33.5939,-85.8466,0,0
5359,5360,3885,West Valley Avenue,Birmingham (Homewood),2016-03-26,http://www.gunviolencearchive.org/incident/529911,33.4628,-86.8401,0,1
5360,5361,3886,3400 Lloyds Lane,Mobile,2016-03-26,http://www.gunviolencearchive.org/incident/529923,30.6191,-88.1867,0,1
5361,5362,3923,Roberson Road,Talladega,2016-03-26,http://www.gunviolencearchive.org/incident/531871,33.5185,-86.1981,0,1
5362,5363,4006,5900 Messer Airport Hwy.,Birmingham,2016-03-26,http://www.gunviolencearchive.org/incident/611640,33.5606,-86.7484,0,0
5363,5364,4009,600 block of 10th Street,Graysville,2016-03-26,http://www.gunviolencearchive.org/incident/529909,33.6219,-86.9595,0,0
5364,5365,4010,43rd Street and Avenue North,Birmingham,2016-03-26,http://www.gunviolencearchive.org/incident/529914,33.4904,-86.8939,2,0
5365,5366,4011,,Brookside,2016-03-26,http://www.gunviolencearchive.org/incident/529917,33.6401,-86.9155,0,0
5366,5367,4223,AL-216,Tuscaloosa (county),2016-03-28,http://www.gunviolencearchive.org/incident/531868,33.207,-87.4556,0,1
5367,5368,4224,County Road 21,Covington (county),2016-03-28,http://www.gunviolencearchive.org/incident/530503,31.3971,-86.6032,0,1
5368,5369,4285,1900 block of Gibbs Drive,Montgomery,2016-03-28,http://www.gunviolencearchive.org/incident/531321,32.3564,-86.3367,0,1
5369,5370,4397,311 North Cherry Avenue,Demopolis,2016-03-29,http://www.gunviolencearchive.org/incident/531308,32.5185,-87.8328,0,0
5370,5371,4398,,Jefferson (county),2016-03-29,http://www.gunviolencearchive.org/incident/531323,33.6362,-86.6908,0,1
5371,5372,4431,1000 Glenn Hearn Blvd SW,Huntsville,2016-03-29,http://www.gunviolencearchive.org/incident/613850,34.6489,-86.7766,0,0
5372,5373,4497,,Huntsville,2016-03-29,http://www.gunviolencearchive.org/incident/531863,34.7266,-86.5722,0,0
5373,5374,4498,600 block of Flinthill Road,Bessemer,2016-03-29,http://www.gunviolencearchive.org/incident/531865,33.3548,-87.0051,0,0
5374,5375,4520,2500 block of Etheridge Avenue,Selma,2016-03-29,http://www.gunviolencearchive.org/incident/532764,32.4171,-87.0041,1,0
5375,5376,4637,2500 block of Etheridge Avenue,Selma,2016-03-30,http://www.gunviolencearchive.org/incident/532766,32.4171,-87.0041,0,1
5376,5377,4639,2000 block of Brill Road,Mobile,2016-03-30,http://www.gunviolencearchive.org/incident/532777,30.6086,-88.0846,1,0
5377,5378,4640,200 block of 29th Street Ensley,Birmingham,2016-03-30,http://www.gunviolencearchive.org/incident/532780,33.5064,-86.9064,1,0
5378,5379,4641,5500 block of 6th Street,Jefferson (county),2016-03-30,http://www.gunviolencearchive.org/incident/532782,33.4215,-86.9188,0,1
5379,5380,4669,100 block of West Delano Avenue,Montgomery,2016-03-30,http://www.gunviolencearchive.org/incident/531861,32.3372,-86.311,1,0
5380,5381,4694,708 Poplar Avenue,Huntsville,2016-03-30,http://www.gunviolencearchive.org/incident/534329,34.7408,-86.6043,1,0
5381,5382,4697,1500 block of East Skyland Boulevard,Tuscaloosa,2016-03-30,http://www.gunviolencearchive.org/incident/534357,33.1686,-87.5167,0,0
5382,5383,4726,Mc Crary St NW and Poplar Ave NW,Huntsville,2016-03-30,http://www.gunviolencearchive.org/incident/532775,34.7402,-86.6053,1,0
5383,5384,4860,4900 block of Park Towne Way,Montgomery,2016-03-31,http://www.gunviolencearchive.org/incident/532768,32.3221,-86.2314,1,0
5384,5385,4863,5200 block of Court Q,Birmingham,2016-03-31,http://www.gunviolencearchive.org/incident/532784,33.4822,-86.8865,0,0
5385,5386,8,1st Avenue and Elm Street ,Tallassee,2014-05-01,http://www.gunviolencearchive.org/incident/131846,,,1,0
5386,5387,21,16250 US-45,Citronelle,2014-05-01,http://www.gunviolencearchive.org/incident/883074,,,0,0
5387,5388,124,1600 block of Maple Street ,Selma,2014-05-02,http://www.gunviolencearchive.org/incident/131873,,,2,0
5388,5389,158,,Cuba,2014-05-02,http://www.gunviolencearchive.org/incident/132055,,,0,2
5389,5390,186,Carroll Street and Barbee Street,Birmingham,2014-05-02,http://www.gunviolencearchive.org/incident/131848,,,0,1
